HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,Environmental Score
9763,C(COCCF)O,True,"['H227', 'H315', 'H319', 'H335']",70,0
71309724,CCCCOCCO,True,"['H312', 'H315', 'H319', 'H332']",120,0
53412760,C(COCC(F)F)O,True,"['H227', 'H315', 'H319', 'H335']",70,0
38988946,CC(C)OCC(C)O,True,No GHS data available,100,100
16213380,COCCO,True,"['H226', 'H302', 'H312', 'H332', 'H360']",200,0
16212251,CCCCOCCO,True,"['H302', 'H312', 'H315', 'H319', 'H332']",170,0
14765039,C(COCCOCCI)O,True,No GHS data available,100,100
12527512,CCCOCCOCCOCCOCCOCCO,True,No GHS data available,100,100
11819432,C(COCCBr)O,True,"['H315', 'H318', 'H335']",85,0
543047,CC#CCOCCO,True,No GHS data available,100,100
71334311,C(COCCOCCOCCON)O,True,No GHS data available,100,100
71309368,C(COCCO)O,True,['H302'],50,0
57925050,COCCO,True,No GHS data available,100,100
38988983,CCCOCC(C)O,True,No GHS data available,100,100
36689386,CC(C)OCC(C)O,True,No GHS data available,100,100
23448310,C(COCCOC=O)O,True,No GHS data available,100,100
21871658,C(COCCON)O,True,No GHS data available,100,100
21183450,COC(CO)(OC)OC,True,"['H227', 'H315', 'H319', 'H335']",70,0
19360868,CC(COCCO)O,True,No GHS data available,100,100
16213024,C(COCCO)O,True,['H302'],50,0
14786211,C(COCCOCCOCCI)O,True,No GHS data available,100,100
13811968,C(COCCOCCO)COCCOCCO,True,No GHS data available,100,100
10396832,C(CO)COCCO,True,No GHS data available,100,100
6999922,CCOCC(C)O,True,No GHS data available,100,100
6993458,CCOCC(C)O,True,No GHS data available,100,100
6950271,CC(COCC(C)O)O,True,No GHS data available,100,100
5231320,C(C(O)O)OCC(O)O,True,No GHS data available,100,100
3017353,C(COCC(COCCO)O)O,True,No GHS data available,100,100
113548,C(COCCOCCOCO)O,True,No GHS data available,100,100
74154,C(COCC#CCO)O,True,No GHS data available,100,100
91548122,COCCOCC(O)OC,True,No GHS data available,100,100
86306312,CCC(C)OCCO,True,No GHS data available,100,100
59533126,COCCO,True,No GHS data available,100,100
57234107,COCCOCC(O)O,True,No GHS data available,100,100
56841799,C(COCCOCO)O,True,No GHS data available,100,100
23570158,C(COCCO)CF,True,No GHS data available,100,100
22843960,CCCOCC(C)O,True,No GHS data available,100,100
22352609,C(CCOCCO)CO,True,No GHS data available,100,100
22169807,C(COCCOCCBr)O,True,No GHS data available,100,100
21183357,C(COCC(O)O)O,True,No GHS data available,100,100
18356761,COCCCOCCO,True,No GHS data available,100,100
14963559,C(COCCOCC(F)(F)F)O,True,No GHS data available,100,100
14786212,C(COCCOCCOCCOCCOCCI)O,True,No GHS data available,100,100
13737964,CC(COCCO)OC,True,No GHS data available,100,100
13737962,CC(COC)OCCO,True,No GHS data available,100,100
13594746,CC(COCCOC)O,True,No GHS data available,100,100
6950270,CC(COCC(C)O)O,True,No GHS data available,100,100
3019826,C(COCCOCC#CCOCCO)O,True,No GHS data available,100,100
112760,C(CCOCCO)COCCO,True,No GHS data available,100,100
86160301,C(C(O)OC(CO)O)O,True,No GHS data available,100,100
75530469,C(COCCOC(F)(F)F)O,True,No GHS data available,100,100
71774635,CC(COCC(C)O)O,True,No GHS data available,100,100
71428413,C(COCCOCCOCCOCCOCCF)O,True,No GHS data available,100,100
71348337,B1(OCCO1)OCCOCCO,True,No GHS data available,100,100
57354225,C(COCCOCC#CCO)O,True,No GHS data available,100,100
56845953,COCCO,True,No GHS data available,100,100
23206782,COC(CO)(O)OC,True,No GHS data available,100,100
10329287,CCCCOCCO,True,No GHS data available,100,100
6950269,CC(COCC(C)O)O,True,No GHS data available,100,100
53897692,CCC(C)OCCO,True,No GHS data available,100,100
55255517,B(CCCOCCOCCO)(O)O,True,No GHS data available,100,100
81847500,CC(COCCOC)O,True,No GHS data available,100,100
81847501,CC(COCCOC)O,True,No GHS data available,100,100
85842064,C(COCCOCl)O,True,No GHS data available,100,100
86160299,C(C(O)OCC(O)O)O,True,No GHS data available,100,100
92043219,CCOCCOCCO,True,No GHS data available,100,100
92144466,CC(COCCO)OCCO,True,No GHS data available,100,100
92160148,CC(COCCOCCO)O,True,No GHS data available,100,100
92171907,CC(COCCOCCO)O,True,No GHS data available,100,100
92403970,CC(COCCO)OCCO,True,No GHS data available,100,100
97109324,C(COCCOCC(F)F)O,True,No GHS data available,100,100
130127255,C(C(O)OC(C(O)O)O)(O)O,True,No GHS data available,100,100
130683686,CC(COCC(C)O)O,True,No GHS data available,100,100
131674246,C(COCCOCCO)O,True,No GHS data available,100,100
131701164,CCCCOCCO,True,No GHS data available,100,100
137347160,C(COCCOCCOCCOCCI)O,True,No GHS data available,100,100
174,C(CO)O,True,"['H302', 'H373', 'H335', 'H315', 'H320', 'H332', 'H336', 'H370', 'H303', 'H316', 'H360', 'H372']",440,0
3014186,C(CON)O,True,"['H227', 'H302', 'H315', 'H318', 'H335']",135,0
2733139,C(CO)O,True,['H302'],50,0
2733137,C(CO)O,True,['H302'],50,0
16213434,C(CO)O,True,['H302'],50,0
10986148,C(CO)O,True,['H302'],50,0
5247113,C(C(O)O)O,True,No GHS data available,100,100
3016424,C(C(O)O)(O)O,True,No GHS data available,100,100
14229397,B(O)(O)OCCO,True,No GHS data available,100,100
11829546,C(C(O)Br)O,True,No GHS data available,100,100
10058281,C(C(O)I)O,True,No GHS data available,100,100
6914275,C(COS(=O)O)O,True,No GHS data available,100,100
129660324,C(CO)O,True,No GHS data available,100,100
13414486,C(COCl(=O)(=O)=O)O,True,No GHS data available,100,100
76972938,C(CO)O,True,No GHS data available,100,100
90475996,C(CO)O,True,No GHS data available,100,100
6269,CC1=CC=C(C=C1)S(=O)(=O)N,True,"['H315', 'H319', 'H330']",120,0
6101,CC1=CC=C(C=C1)S(=O)(=O)O,True,"['H315', 'H319', 'H335', 'H314', 'H318', 'H302', 'H371']",220,0
62738,CC1=CC=C(C=C1)S(=O)(=O)C(I)I,True,"['H315', 'H318', 'H331', 'H400', 'H410']",110,200
6924,CC1=CC=CC=C1S(=O)(=O)N,True,"['H302', 'H319', 'H351']",135,0
7371,C1=CC=C(C=C1)S(=O)(=O)O,True,"['H290', 'H302', 'H314', 'H315', 'H335', 'H318']",160,0
4784,C1=CC=C(C=C1)CS(=O)(=O)F,True,"['H301', 'H314']",100,0
25457,CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O,True,"['H302', 'H311', 'H314', 'H318', 'H411', 'H315', 'H401', 'H317', 'H371']",260,150
8420,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,True,"['H302', 'H314', 'H318']",100,0
7811,CC1=CC=C(C=C1)S,True,"['H301', 'H302', 'H311', 'H312', 'H315', 'H318', 'H319', 'H330', 'H332', 'H335']",495,0
5017140,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)N,True,"['H302', 'H315', 'H319', 'H335']",120,0
78318,C1=CC=C(C=C1)CS(=O)(=O)N,True,['H302'],50,0
77703,CC1=CC=C(C=C1)S(=O)(=O)N=C=O,True,"['H315', 'H319', 'H334', 'H335', 'H317', 'H330', 'H372']",270,0
9965,CC1=CC=C(C=C1)S(=O)(=O)F,True,"['H302', 'H312', 'H314', 'H332']",175,0
7532,C1=CC=C(C=C1)CS(=O)(=O)O,True,No GHS data available,100,100
6637,CCNS(=O)(=O)C1=CC=C(C=C1)C,True,"['H315', 'H319', 'H335', 'H336', 'H412']",120,50
75905,C=CC1=CC=C(C=C1)S(=O)(=O)O,True,"['H314', 'H331']",100,0
15303,CC1=CC=C(C=C1)S(=O)(=O)NN,True,"['H242', 'H301', 'H302', 'H315', 'H317', 'H319', 'H341', 'H373', 'H410']",270,100
13066,CCCCOS(=O)(=O)C1=CC=C(C=C1)C,True,"['H302', 'H315', 'H319', 'H335']",120,0
6645,CC1=CC=C(C=C1)S(=O)(=O)OC,True,"['H302', 'H314', 'H315', 'H317', 'H318', 'H319']",145,0
6638,CCOS(=O)(=O)C1=CC=C(C=C1)C,True,"['H301', 'H302', 'H312', 'H314', 'H315', 'H317', 'H319', 'H332', 'H335']",345,0
6630,COS(=O)(=O)C1=CC=CC=C1,True,"['H302', 'H314', 'H317', 'H341']",150,0
6628,CC1=CC=C(C=C1)S(=O)(=O)N(C)N=O,True,"['H242', 'H315', 'H317', 'H319', 'H335']",95,0
5353431,CC1=CC=C(C=C1)S(=O)(=O)C=CC#N,True,"['H302', 'H315', 'H319']",70,0
74697,CC1=CC(=CC=C1)S(=O)(=O)N,True,"['H302', 'H315', 'H319', 'H335', 'H351']",195,0
69497,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,True,No GHS data available,100,100
69035,CCCOS(=O)(=O)C1=CC=C(C=C1)C,True,"['H302', 'H315', 'H319', 'H335']",120,0
22547,CC1=CC=C(C=C1)S(=O)(=O)OCC#C,True,"['H315', 'H319', 'H335']",70,0
7402,CCC1=CC=C(C=C1)S(=O)(=O)O,True,"['H314', 'H318']",50,0
7397,CC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H314', 'H315', 'H317', 'H318', 'H335', 'H412']",135,50
6640,CC(C)C1=CC=C(C=C1)S(=O)(=O)O,True,"['H290', 'H314', 'H318']",50,0
6639,CC1=CC=C(C=C1)S(=O)(=O)OCCCl,True,['H302'],50,0
44457221,C#CC1=CC=C(C=C1)S(=O)(=O)N,True,"['H315', 'H319']",20,0
10031785,CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)O)C(C)C,True,No GHS data available,100,100
2265561,CCCC1=CC=C(C=C1)S(=O)(=O)N,True,No GHS data available,100,100
2054776,CCCCC1=CC=C(C=C1)S(=O)(=O)N,True,No GHS data available,100,100
222870,CCC1=CC=C(C=C1)S(=O)(=O)N,True,"['H315', 'H319']",20,0
79202,C1=CC(=CC=C1C2=CC=C(C=C2)S(=O)(=O)O)S(=O)(=O)O,True,"['H314', 'H318']",50,0
77279,CC1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)C,True,['H319'],10,0
76562,CS(=O)(=O)CC1=CC=CC=C1,True,"['H315', 'H319', 'H335']",70,0
69539,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C,True,"['H302', 'H319']",60,0
68056,CC1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl,True,"['H271', 'H315', 'H319', 'H335']",70,0
39497,C1=CC(=CC=C1C#N)S(=O)(=O)Cl,True,"['H314', 'H317']",50,0
29249,CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)O,True,No GHS data available,100,100
15680,CC1=CC=C(C=C1)S(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
13046,CC1=CC(=C(C(=C1)C)S(=O)(=O)Cl)C,True,['H314'],25,0
12543,CC1=CC=C(C=C1)S(=O)(=O)NC,True,No GHS data available,100,100
11868,CC1=CC(=C(C=C1)C)S(=O)(=O)O,True,"['H315', 'H319', 'H335']",70,0
11743,CC1=CC=C(C=C1)S(=O)(=O)N(C)C,True,No GHS data available,100,100
8485,CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,True,"['H302', 'H314']",75,0
6938,CC1=CC(=C(C=C1)S(=O)(=O)O)C,True,"['H315', 'H319']",20,0
2301,CC1=CC=C(C=C1)S(=O)(=O)C=CC#N,True,No GHS data available,100,100
11009332,CC1=CC(=C(C(=C1)C)S(=O)(=O)NO)C,True,No GHS data available,100,100
10081163,CC1=CC=C(C=C1)S(=O)(=O)NO,True,No GHS data available,100,100
598985,CC1=CC=C(C=C1)S(=O)(=O)OC(C)C,True,"['H315', 'H319', 'H335']",70,0
562845,CC1=CC=C(C=C1)S(=O)(=O)CCl,True,['H318'],25,0
258545,CC1=CC(=C(C(=C1)C)S(=O)(=O)N)C,True,No GHS data available,100,100
222872,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N,True,"['H302', 'H314', 'H315', 'H319', 'H332', 'H335']",195,0
154187,CC1=CC=C(C=C1)S(=O)(=O)OCC2CO2,True,"['H318', 'H334', 'H350']",150,0
153296,CC1=CC=C(C=C1)S(=O)(=O)OCC2CO2,True,"['H317', 'H318', 'H341', 'H350', 'H411']",200,75
136743,CC1=CC=C(C=C1)S(=O)C,True,"['H315', 'H319', 'H335']",70,0
99753,CCCC(C)OS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
98916,CC1=CC=C(C=C1)S(=O)(=O)OC(C(F)(F)F)C(F)(F)F,True,"['H315', 'H319', 'H335']",70,0
97651,CCS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
96276,CC1=CC=C(C=C1)S(=O)(=O)CC=C,True,['H302'],50,0
87910,CC1=CC(=C(C=C1)C)S(=O)(=O)Cl,True,"['H290', 'H314', 'H318']",50,0
79776,CC1=CC=C(C=C1)S(=O)(=O)CC#N,True,"['H301', 'H302', 'H311', 'H312', 'H315', 'H319', 'H331', 'H332', 'H335']",445,0
76950,C1=CC(=CC=C1C2=CC=C(C=C2)S(=O)(=O)Cl)S(=O)(=O)Cl,True,['H314'],25,0
74740,C1=CC=C(C=C1)CS(=O)(=O)Cl,True,['H314'],25,0
69434,CC1=CC=C(C=C1)S(=O)(=O)OCCCCl,True,"['H302', 'H317']",75,0
69109,CC1=CC(=C(C=C1)S(=O)(=O)Cl)C,True,['H314'],25,0
69030,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
18521,CC1=CC=C(C=C1)S(=O)(=O)C,True,"['H302', 'H315', 'H318', 'H335']",135,0
16673,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)O,True,"['H302', 'H319']",60,0
13722,CC1=CC=C(C=C1)S(=O)(=O)OC2CCCCC2,True,"['H315', 'H319', 'H335']",70,0
11390,C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1S(=O)(=O)O,True,No GHS data available,100,100
8812,CCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,True,No GHS data available,100,100
8623,CC1=CC=CC=C1S(=O)(=O)Cl,True,"['H314', 'H318']",50,0
6925,CC1=CC=CC=C1S(=O)(=O)O,True,"['H315', 'H319', 'H335']",70,0
23645541,C1=CC=C(C=C1)CS(=O)(=O)NO,True,No GHS data available,100,100
14763059,CCC1=CC(=CC=C1)S(=O)(=O)N,True,"['H315', 'H319', 'H335']",70,0
5369327,CS(=O)(=O)C=CC1=CC=CC=C1,True,No GHS data available,100,100
4463273,CC1=CC=C(C=C1)S(=O)(=O)C#C,True,"['H315', 'H319', 'H335']",70,0
4193599,CCOP(=O)(COS(=O)(=O)C1=CC=C(C=C1)C)OCC,True,"['H226', 'H302+H332', 'H302', 'H312', 'H315', 'H319', 'H332', 'H335', 'H411', 'H412']",320,125
3311411,C1=CC=C(C=C1)CS(=O)O,True,"['H302', 'H315', 'H318', 'H335']",135,0
2758914,CCC1=CC=C(C=C1)S,True,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,0
2392241,CC1=CC=C(C=C1)S(=O)(=O)N=C(N)N,True,No GHS data available,100,100
2060597,CC1=CC=C(C=C1)S(=O)(=O)OCC(C(F)F)(F)F,True,"['H315', 'H319', 'H335']",70,0
561274,CC1=CC=C(C=C1)S(=O)(=O)N2CC2,True,"['H302', 'H315', 'H319', 'H335']",120,0
351447,CC1=CC=C(C=C1)S(=O)(=O)N(CC=C)CC=C,True,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,0
325434,CC1=CC=C(C=C1)S(=O)(=O)OI(C2=CC=CC=C2)O,True,"['H315', 'H319']",20,0
324690,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)O,True,No GHS data available,100,100
319370,CC1=CC=C(C=C1)S(=O)(=O)N=C(SC)SC,True,No GHS data available,100,100
313678,CC1=CC(=C(C(=C1)C)S(=O)O)C,True,['H319'],10,0
310590,CC1=CC=C(C=C1)S(=O)(=O)OCC(C)C,True,No GHS data available,100,100
297877,CC1=CC=C(C=C1)S(=O)(=O)NCC=C,True,['H302'],50,0
294870,CC1=CC(=C(C=C1C)S(=O)(=O)O)C,True,"['H314', 'H318']",50,0
292589,CC1=CC=CC=C1S(=O)(=O)F,True,"['H302', 'H314']",75,0
290584,CC1=CC=CC=C1S(=O)(=O)N(C)C,True,"['H302', 'H315', 'H319', 'H335']",120,0
257647,CC1=CC=C(C=C1)SS(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
256129,CC1=CC=C(C=C1)S(=O)(=O)SCCCSS(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
232635,CC1=CC=C(C=C1)S(=O)(=O)CBr,True,"['H302', 'H315', 'H319', 'H335']",120,0
228289,CC1=CC=C(C=C1)S(=O)(=O)OCCOS(=O)(=O)C2=CC=C(C=C2)C,True,"['H315', 'H319', 'H335']",70,0
221136,CC1=CC(=CC=C1)S(=O)(=O)C2=CC=CC=C2,True,No GHS data available,100,100
220264,CC1=CC=C(C=C1)S(=O)(=O)C(C)(C)C,True,['H319'],10,0
188962,C1=CC(=CC=C1CN)S(=O)(=O)O,True,"['H302', 'H315', 'H318', 'H335']",135,0
172720,CCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O,True,"['H302', 'H315', 'H317', 'H319']",95,0
172623,CC1=C(C(=CC=C1)S(=O)(=O)O)C,True,"['H314', 'H315', 'H319', 'H335']",95,0
169254,CCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O,True,"['H302', 'H315', 'H317', 'H320']",95,0
168789,CC(C)C1=C(C(=CC=C1)S(=O)(=O)O)C(C)C,True,['H314'],25,0
160868,CC1=CC=C(C=C1)S(=O)(=O)OCC2CO2,True,"['H317', 'H318', 'H341', 'H350', 'H411']",200,75
139882,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H314', 'H318']",50,0
99226,CC1=CC=C(C=C1)S(=O)(=O)N=S(=O)(C)C,True,"['H315', 'H319', 'H335']",70,0
90076,CC1=CC=CC=C1S(=O)(=O)OC,True,"['H302', 'H311', 'H315', 'H317', 'H319', 'H331', 'H335', 'H372', 'H411']",345,75
89682,CC1=CC=C(C=C1)S(=O)(=O)CCO,True,['H302'],50,0
86977,CC1=CC=C(C=C1)S(=O)(=O)OCCOC,True,"['H315', 'H319', 'H335']",70,0
84525,CC1=CC=C(C=C1)S(=O)(=O)OCC#N,True,['H319'],10,0
81178,CCCCOCCOS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
81042,CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)Cl)C(C)C,True,['H314'],25,0
79665,CC1=CC=C(C=C1)S(=O)(=O)C=C,True,['H302'],50,0
78672,CC1=CC=C(C=C1)S(=O)(=O)SC,True,No GHS data available,100,100
77773,CC1=CC=C(C=C1)S(=O)(=O)OS(=O)(=O)C2=CC=C(C=C2)C,True,['H314'],25,0
76992,CC1=CC(=C(C(=C1)C)S(=O)(=O)O)C,True,['H314'],25,0
75131,CC1=CC=C(C=C1)S(=O)(=O)CO,True,No GHS data available,100,100
74237,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)F,True,"['H315', 'H318', 'H335']",85,0
70808,CCCNS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
70018,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)N,True,"['H302', 'H312', 'H314', 'H315', 'H319', 'H332', 'H335']",245,0
67942,CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)F,True,"['H315', 'H319', 'H335']",70,0
67129,CC1=C(C=C(C=C1)S(=O)(=O)O)S(=O)(=O)O,True,"['H315', 'H319']",20,0
66707,C1=CC(=CC2=C1C=CC(=C2)S(=O)(=O)O)S(=O)(=O)O,True,No GHS data available,100,100
33020,CCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,True,['H314'],25,0
31388,CC1=CC=C(C=C1)S(=O)(=O)NCl,True,No GHS data available,100,100
12057,C1=CC=C(C=C1)S(=O)O,True,No GHS data available,100,100
10818,CC1=CC=C(C=C1)S(=O)O,True,"['H303+H313+H333', 'H316', 'H320', 'H335']",90,0
53690201,CCN(C)S(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
16213613,CC1=CC=C(C=C1)S(=O)(=O)N,True,['H319'],10,0
14574359,CC(C)CC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H314', 'H319', 'H335']",85,0
14008327,CC1=C(C(=CC=C1)C)S(=O)(=O)N,True,"['H302', 'H315', 'H319', 'H335']",120,0
13628923,CCCCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O,True,"['H302', 'H315', 'H317', 'H320']",95,0
13153907,CC1=CC=C(C=C1)S(=O)(=O)OC2COC2,True,"['H315', 'H319', 'H335']",70,0
12592711,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=CC(=C2)C,True,No GHS data available,100,100
12249297,CC1=CC=C(C=C1)S(=O)(=O)OCC(=O)C,True,No GHS data available,100,100
11830845,CC1=CC(=C(C(=C1)C)S(=O)(=O)ON)C,True,['H302'],50,0
11745064,CC1=CC=CC=C1S(=O)(=O)C,True,No GHS data available,100,100
11609598,CC1=CC=C(C=C1)S(=O)(=O)N(Br)Br,True,"['H315', 'H319']",20,0
11413915,CC1=CC=C(C=C1)S(=O)(=O)OCC(CO)O,True,"['H315', 'H319', 'H335']",70,0
11138747,CC1=CC=C(C=C1)S(=O)(=O)N2CC=CC2,True,"['H315', 'H319']",20,0
11075166,CCC(C)OS(=O)(=O)C1=CC=C(C=C1)C,True,"['H314', 'H318']",50,0
11051888,CC1=CC=C(C=C1)S(=O)N,True,"['H315', 'H319', 'H335']",70,0
11022347,CC1=CC=C(C=C1)S(=O)(=O)I,True,No GHS data available,100,100
10285823,CC1=CC=C(C=C1)S(=O)OC,True,"['H302', 'H314', 'H317']",100,0
10130885,CC1=CC=C(C=C1)S(=O)(=O)Br,True,No GHS data available,100,100
9855777,C=CC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H315', 'H317', 'H318', 'H314']",85,0
9571201,CCCCS(=NS(=O)(=O)C1=CC=C(C=C1)C)C,True,No GHS data available,100,100
9554254,CCCS(=NS(=O)(=O)C1=CC=C(C=C1)C)C,True,No GHS data available,100,100
9543498,C1=CC=C(C=C1)C2=CC=CC=C2S(=O)O,True,No GHS data available,100,100
6366774,CC1=CC=C(C=C1)S(=O)(=O)OCCCF,True,"['H315', 'H319', 'H335']",70,0
6365495,CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)OC,True,"['H315', 'H319', 'H335']",70,0
5398135,CC1=CC=C(C=C1)S(=O)(=O)N=S(C)C2=CC=CC=C2,True,No GHS data available,100,100
4190004,CC1=CC=C(C=C1)S(=O)Cl,True,"['H302', 'H314', 'H335']",125,0
4125390,CCOCCOS(=O)(=O)C1=CC=C(C=C1)C,True,['H302'],50,0
4064321,CCC(C)OS(=O)(=O)C1=CC=C(C=C1)C,True,"['H314', 'H318']",50,0
3689743,CC1=C(C=C(C=C1)S(=O)(=O)Cl)C,True,['H314'],25,0
3084537,CC1=CC=CC=C1S(=O)(=O)C(I)I,True,No GHS data available,100,100
3038729,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2C,True,No GHS data available,100,100
2794648,CC1=CC=C(C=C1)CS(=O)(=O)Cl,True,"['H302', 'H314']",75,0
2777399,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)Cl,True,['H314'],25,0
2776017,CC1=CC=C(C=C1)S(=O)(=O)OCC(C(F)(F)F)(F)F,True,"['H315', 'H319']",20,0
2760662,CC1=CC(=CC=C1)CS(=O)(=O)Cl,True,['H314'],25,0
2760374,C1=CC=C(C=C1)CCS(=O)(=O)Cl,True,"['H302+H332', 'H302', 'H312', 'H314', 'H315', 'H319', 'H332', 'H335']",345,0
2759784,COS(=O)C1=CC=CC=C1,True,"['H315', 'H319', 'H335']",70,0
2758529,CC1=C(C(=CC=C1)C)S(=O)(=O)Cl,True,['H314'],25,0
2756680,C1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)Cl,True,['H314'],25,0
2737373,CCC1=CC=CC=C1S(=O)(=O)Cl,True,"['H314', 'H335']",75,0
2737222,CCCC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H290', 'H314', 'H318']",50,0
2736235,CC1=CC(=CC(=C1)S(=O)(=O)Cl)C,True,['H314'],25,0
2734882,CC(C)C1=CC=C(C=C1)S(=O)(=O)Cl,True,['H314'],25,0
2734595,CC1=CC(=CC=C1)S(=O)(=O)Cl,True,['H314'],25,0
2734409,C1=CC(=CC=C1CBr)S(=O)(=O)Cl,True,['H314'],25,0
2733250,C1=CC(=CC(=C1)S(=O)(=O)Cl)C(F)(F)F,True,['H314'],25,0
2064138,CC1=C(C=C(C=C1)S(=O)(=O)N)F,True,No GHS data available,100,100
2063399,CC1=CC=C(C=C1)S(=O)(=O)OCC(C(C(F)(F)F)(F)F)(F)F,True,No GHS data available,100,100
2053748,CCCCCC1=CC=C(C=C1)S(=O)(=O)N,True,No GHS data available,100,100
882246,CC1=CC=C(C=C1)S(=O)(=O)C(F)(F)F,True,No GHS data available,100,100
816792,CC1=CC=C(C=C1)S(=O)(=O)C(C)C,True,No GHS data available,100,100
787551,CC1=CC=C(C=C1)S(=O)(=O)C(=C)S(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
757561,CC1=CC=C(C=C1)S(=O)(=O)C=CC2=CC=CC=C2,True,No GHS data available,100,100
736143,C1=CC=C(C=C1)C=CS(=O)(=O)C2=CC=CC=C2,True,No GHS data available,100,100
726432,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)C(C)(C)C,True,No GHS data available,100,100
616013,CC1=CC=CC=C1S(=O)(=O)C2=CC=CC=C2,True,No GHS data available,100,100
570959,CCC1=CC=C(C=C1)S(=O)(=O)Cl,True,"['H290', 'H314', 'H318']",50,0
564313,CC1=CC=C(C=C1)S(=O)C(C)C,True,No GHS data available,100,100
563009,CC1=CC=C(C=C1)S(=O)(=O)N(C)S(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
562853,CC1=CC=C(C=C1)S(=O)(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,True,"['H315', 'H319', 'H335']",70,0
515123,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)CS(=O)(=O)O,True,No GHS data available,100,100
515119,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CC=C2,True,No GHS data available,100,100
385960,CC1=CC=C(C=C1)S(=O)S(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
371538,CCCCC#COS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
371537,CC#COS(=O)(=O)C1=CC=C(C=C1)C,True,No GHS data available,100,100
351386,CC1=CC=C(C=C1)S(=O)(=O)OCCCCOS(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
345596,CC1=CC=C(C=C1)S(=O)(=O)C2=CCCCC2,True,['H319'],10,0
345253,COS(=O)(=O)CC1=CC=CC=C1,True,No GHS data available,100,100
330356,CC1=CC=C(C=C1)S(=O)(=O)OCOS(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
317686,CC1=CC=C(C=C1)S(=O)(=O)OCCC(=C)C,True,No GHS data available,100,100
317685,CC1=CC=C(C=C1)S(=O)(=O)OC2CCCC2,True,No GHS data available,100,100
316013,CC1=CC=C(C=C1)S(=O)(=O)S(=O)(=O)C2=CC=C(C=C2)C,True,No GHS data available,100,100
312007,C=CS(=O)(=O)CC1=CC=CC=C1,True,No GHS data available,100,100
