HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK
246977,CC1=CC(=CC(=C1O)C(C)(C)C)C2=CC(=C(C(=C2)C)O)C(C)(C)C,TRUE,"['H319', 'H400', 'H410']",10,98.85057471,54.36781609,200,42.85714286,7.714285714,UFFRXKCBFTZHIG-UHFFFAOYSA-N,C22H30O2,326.5,18.39203675,4.965849923,no mp data,67.04795173,3179
344812,C1CC(CCC1C2=CC=CC=C2)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,SYYSTPDYCASVSQ-UHFFFAOYSA-N,C13H16O2,204.26,29.39880544,7.93767747,no mp data,67.02963149,3180
3015608,CC1=C(C2=C(C1)C=CC(=C2)F)CC(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,QDDPPRDVFIJASZ-UHFFFAOYSA-N,C12H11FO2,206.21,29.12079919,7.86261578,no mp data,66.9545698,3181
75386,CC1=C(C=CC(=C1)C2(CCCCC2)C3=CC(=C(C=C3)O)C)O,TRUE,"['H315', 'H319', 'H400', 'H410']",20,97.70114943,53.73563218,200,42.85714286,7.714285714,SVOBELCYOCEECO-UHFFFAOYSA-N,C20H24O2,296.4,20.25978408,5.4701417,no mp data,66.9200596,3182
7018182,C1=CC(=C(C=C1O)Cl)Br,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,FQEYHIPPYOSPLF-UHFFFAOYSA-N,C6H4BrClO,207.45,28.94673415,7.815618221,no mp data,66.90757224,3183
820392,C1=CC(=C(C=C1Br)O)Cl,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,UEVFFMZHGNYDKM-UHFFFAOYSA-N,C6H4BrClO,207.45,28.94673415,7.815618221,no mp data,66.90757224,3183
8134,COCCOCCO,TRUE,"['H361d', 'H312', 'H319', 'H361', 'H336', 'H360', 'H373']",310,64.36781609,35.40229885,0,100,18,SBASXUCJHJRPEV-UHFFFAOYSA-N,C5H12O3,120.15,49.97919268,13.49438202,Less than -84 ,66.89668087,3185
24770514,C1=CC=C(C=C1)CSCCC(CCCCC(=O)O)SCC2=CC=CC=C2,TRUE,"['H400', 'H410']",0,100,55,200,42.85714286,7.714285714,ZYRLHJIMTROTBO-UHFFFAOYSA-N,C22H28O2S2,388.6,15.45290787,4.172285126,no mp data,66.88657084,3186
13411096,COC(=O)CC(C1=CC=CC=C1)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,PVVCFPXSLBVQBN-UHFFFAOYSA-N,C11H12O4,208.21,28.84107392,7.787089957,no mp data,66.87904398,3187
421,C(CCC(=O)O)CC(CCS)S,TRUE,"['H315', 'H319', 'H335', 'H302', 'H312', 'H332']",220,74.71264368,41.09195402,0,100,18,IZFHEQBZOYJLPK-UHFFFAOYSA-N,C8H16O2S2,208.3,28.82861258,7.783725396,no mp data,66.87567942,3188
2774152,CC1=C(C(=C(C=C1)F)O)F,TRUE,"['H301', 'H302', 'H311', 'H312', 'H314']",275,68.3908046,37.61494253,0,100,18,YKCLAAQQWYPEDW-UHFFFAOYSA-N,C7H6F2O,144.12,41.66666667,11.25,no mp data,66.86494253,3189
2774151,CC1=C(C(=C(C=C1)O)F)F,TRUE,"['H301', 'H302', 'H311', 'H312', 'H314']",275,68.3908046,37.61494253,0,100,18,NVYIUITYVMVHJM-UHFFFAOYSA-N,C7H6F2O,144.12,41.66666667,11.25,no mp data,66.86494253,3189
81984,CC(C)(C(=O)C1=CC=CC=C1)O,TRUE,"['H302', 'H400', 'H410', 'H412']",50,94.25287356,51.83908046,250,28.57142857,5.142857143,XMLYCEVDHLAQEL-UHFFFAOYSA-N,C10H12O2,164.2,36.57125457,9.874238733,no mp data,66.85617634,3191
13529,C(C(F)(F)F)(C(F)(F)F)O,TRUE,"['H302', 'H312', 'H314', 'H318', 'H332', 'H335']",250,71.26436782,39.1954023,0,100,18,BYEAHWXPCBROCE-UHFFFAOYSA-N,C3H2F6O,168.04,35.73553916,9.648595572,-4,66.84399787,3192
2063421,CC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,RZOCCLOTCXINRG-UHFFFAOYSA-N,C14H12O2,212.24,28.29344139,7.639229175,no mp data,66.7311832,3193
747832,CC1=CC(=CC=C1)C2=CC(=CC=C2)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,BJVLFJADOVATRU-UHFFFAOYSA-N,C14H12O2,212.24,28.29344139,7.639229175,no mp data,66.7311832,3193
10171348,C1=CC(=CC(=C1)O)C=CC2=CC=C(C=C2)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,UFGKEFGYNRJIGO-SNAWJCMRSA-N,C14H12O2,212.24,28.29344139,7.639229175,no mp data,66.7311832,3193
11742,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,TRUE,"['H302', 'H315', 'H319', 'H335', 'H361', 'H373']",220,74.71264368,41.09195402,0,100,18,QBDSZLJBMIMQRS-UHFFFAOYSA-N,C15H16O,212.29,28.28677752,7.637429931,74.5,66.72938395,3196
2773564,C1=CC(=C(C(=C1F)O)F)Cl,TRUE,"['H302', 'H312', 'H314', 'H315', 'H319', 'H335', 'H411']",195,77.5862069,42.67241379,75,78.57142857,14.14285714,CCLYWHXHYLQWQK-UHFFFAOYSA-N,C6H3ClF2O,164.54,36.49568494,9.853834934,no mp data,66.66910587,3197
20288,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)OCCF,TRUE,"['H300', 'H310']",200,77.01149425,42.35632184,0,100,18,XAERLJMOUYEBAB-UHFFFAOYSA-N,C16H15FO2,258.29,23.24906113,6.277246506,no mp data,66.63356834,3198
56776662,B(C1=C(C=C(C=C1)S(=O)(=O)N)C)(O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,BSLOFCDDCNUTDZ-UHFFFAOYSA-N,C7H10BNO4S,215.04,27.9250372,7.539760045,no mp data,66.63171407,3199
16217404,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,TRUE,"['H317', 'H318', 'H335', 'H361', 'H411']",150,82.75862069,45.51724138,75,78.57142857,14.14285714,IISBACLAFKSPIT-WFGJKAKNSA-N,C15H16O2,234.32,25.62734722,6.919383749,no mp data,66.57948227,3200
67958,C1=CC=C(C(=C1)C(F)(F)F)O,TRUE,"['H228', 'H302', 'H312', 'H314', 'H315', 'H318', 'H332', 'H335']",260,70.11494253,38.56321839,0,100,18,ZOQOPXVJANRGJZ-UHFFFAOYSA-N,C7H5F3O,162.11,37.04274875,10.00154216,45.5,66.56476055,3201
45052210,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,TRUE,"['H317', 'H318', 'H335', 'H361', 'H411']",150,82.75862069,45.51724138,75,78.57142857,14.14285714,IISBACLAFKSPIT-UWAUJQNOSA-N,C15H16O2,236.33,25.40938518,6.860533999,no mp data,66.52063252,3202
2774803,C1=CC(=C(C=C1F)O)C(F)(F)F,TRUE,"['H302', 'H312', 'H314', 'H315', 'H319', 'H332', 'H335']",245,71.83908046,39.51149425,0,100,18,QWLZSSYHAJSEHU-UHFFFAOYSA-N,C7H4F4O,180.1,33.34258745,9.002498612,no mp data,66.51399286,3203
518675,C1=CC(=C(C=C1F)C(F)(F)F)O,TRUE,"['H302', 'H312', 'H314', 'H315', 'H319', 'H332', 'H335']",245,71.83908046,39.51149425,0,100,18,RNOVGJWJVRESAA-UHFFFAOYSA-N,C7H4F4O,180.1,33.34258745,9.002498612,no mp data,66.51399286,3203
10784,C1=CC=C(C(=C1)O)I,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,KQDJTBPASNJQFQ-UHFFFAOYSA-N,C6H5IO,220.01,27.2942139,7.369437753,43,66.46139178,3205
71308871,C1=C(C(=CC(=C1Cl)Cl)Cl)O,TRUE,"['H302', 'H315', 'H319', 'H400', 'H410']",70,91.95402299,50.57471264,200,42.85714286,7.714285714,LHJGJYXLEPZJPM-QDNHWIQGSA-N,C6H3Cl3O,199.5,30.10025063,8.127067669,no mp data,66.41606603,3206
46780840,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,TRUE,"['H317', 'H318', 'H335', 'H361', 'H411']",150,82.75862069,45.51724138,75,78.57142857,14.14285714,IISBACLAFKSPIT-ZGFLEIAISA-N,C15H16O2,240.2,25,6.75,no mp data,66.41009852,3207
16212923,CC1=CC(=CC=C1)O,TRUE,"['H301+H311', 'H301', 'H311', 'H314']",325,62.64367816,34.45402299,0,100,18,RLSSMJSEOOYNOY-IWRLGKISSA-N,C7H8O,116.19,51.68258886,13.95429899,no mp data,66.40832198,3208
2737594,C1=CC(=C(C=C1F)CC(=O)O)C(F)(F)F,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,GWWZRGDMAFXULO-UHFFFAOYSA-N,C9H6F4O2,222.14,27.03250203,7.298775547,no mp data,66.39072957,3209
3778992,C1=CC(=CC(=C1)C2=CC(=CC=C2)O)C#N,TRUE,"['H302', 'H312', 'H318', 'H332', 'H411']",175,79.88505747,43.93678161,75,78.57142857,14.14285714,IYDCWWPOHIRIQG-UHFFFAOYSA-N,C13H9NO,195.22,30.76016802,8.305245364,no mp data,66.38488412,3210
4373654,CP(=O)(C)C1=CC=C(C=C1)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H318', 'H332', 'H335']",235,72.98850575,40.14367816,0,100,18,GCTILNTUUBVYEF-UHFFFAOYSA-N,C9H11O3P,198.16,30.30379491,8.182024627,no mp data,66.32570279,3211
796927,CP(=O)(C)C1=CC=CC(=C1)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H318', 'H332', 'H335']",235,72.98850575,40.14367816,0,100,18,OVFGCNZVBFMNAT-UHFFFAOYSA-N,C9H11O3P,198.16,30.30379491,8.182024627,no mp data,66.32570279,3211
141181,C1=CC(=C(C=C1CCC(=O)O)Cl)Cl,TRUE,"['H302', 'H319', 'H400', 'H410']",60,93.10344828,51.20689655,200,42.85714286,7.714285714,NHYJRLYFKZYPMO-UHFFFAOYSA-N,C9H8Cl2O2,219.06,27.41258103,7.401396878,no mp data,66.32257914,3213
121227584,C1=C(C=C(C(=C1F)Cl)Br)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,JLHNWRBZQQAWRC-UHFFFAOYSA-N,C6H3BrClFO,225.44,26.63679915,7.19193577,no mp data,66.28388979,3214
7204871,C1=C(NC(=N1)Br)Br,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,KJBTZMYWBSAZAQ-UHFFFAOYSA-N,C3H2Br2N2,225.87,26.58608934,7.178244123,no mp data,66.27019815,3215
17016,CC1=C(C(=C(C=C1)C)O)C,TRUE,"['H314', 'H315', 'H317', 'H318', 'H335', 'H302', 'H319', 'H371', 'H373']",295,66.09195402,36.35057471,0,100,18,QQOMQLYQAXGHSU-UHFFFAOYSA-N,C9H12O,136.19,44.09281151,11.90505911,58,66.25563382,3216
12919291,C1=CC(=C(C=C1F)C#N)O,TRUE,"['H301', 'H311', 'H315', 'H319', 'H331', 'H335']",295,66.09195402,36.35057471,0,100,18,MWLKQSIMPLORKX-UHFFFAOYSA-N,C7H4FNO,137.11,43.79695135,11.82517687,no mp data,66.17575158,3217
2782828,CC(C)(C(=O)O)F,TRUE,"['H301', 'H311', 'H314', 'H330', 'H331']",350,59.77011494,32.87356322,0,100,18,NZDOWZQRNZLBOY-UHFFFAOYSA-N,C4H7FO2,106.1,56.59754948,15.28133836,no mp data,66.15490158,3218
31405,CC(C)(C)C1=C(C(=CC=C1)C(C)(C)C)O,TRUE,"['H315', 'H319', 'H335', 'H400', 'H410']",70,91.95402299,50.57471264,200,42.85714286,7.714285714,DKCPKDPYUFEZCP-UHFFFAOYSA-N,C14H22O,206.32,29.10527336,7.858423808,36-37 ,66.14742217,3219
2740915,C1=CC(=C(C=C1Cl)Cl)CCC(=O)O,TRUE,"['H302', 'H315', 'H318', 'H319', 'H335', 'H400']",145,83.33333333,45.83333333,100,71.42857143,12.85714286,HLNPVFSCAMKIOD-UHFFFAOYSA-N,C9H8Cl2O2,219.06,27.41258103,7.401396878,no mp data,66.09187307,3220
17812,C(CCCCCBr)CCCCC(=O)O,TRUE,"['H302', 'H315', 'H317', 'H319', 'H335', 'H411']",145,83.33333333,45.83333333,75,78.57142857,14.14285714,IUDGNRWYNOEIKF-UHFFFAOYSA-N,C11H21BrO2,265.19,22.64414194,6.113918323,57,66.0901088,3221
274383,C1=CC=C(C=C1)C(CCC(=O)O)C2=CC=CC=C2,TRUE,"['H302', 'H315', 'H318', 'H335', 'H400']",135,84.48275862,46.46551724,100,71.42857143,12.85714286,FLSBZXWDASEHJU-UHFFFAOYSA-N,C16H16O2,240.3,24.98959634,6.747191011,no mp data,66.06985111,3222
7453,CCC(C)C1=CC=C(C=C1)O,TRUE,"['H314', 'H318', 'H400', 'H302', 'H371', 'H373']",200,77.01149425,42.35632184,100,71.42857143,12.85714286,ZUTYZAFDFLLILI-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,61.5,66.00663471,3223
91870,CCCCCCC(C)(C)C1=CC(=CC(=C1)O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,GWBGUJWRDDDVBI-UHFFFAOYSA-N,C15H24O2,236.35,25.40723503,6.859953459,no mp data,65.95190748,3224
153903,CC1=C(OC=C1)C=O,TRUE,"['H227', 'H301', 'H302', 'H311', 'H315', 'H319', 'H331', 'H335']",345,60.34482759,33.18965517,0,100,18,DSMRYCOTKWYTRF-UHFFFAOYSA-N,C6H6O2,110.11,54.53637272,14.72482063,no mp data,65.91447581,3225
14549223,C1=CC(=C(C=C1I)F)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,FDOQGGGFQVVOBN-UHFFFAOYSA-N,C6H4FIO,238,25.23109244,6.812394958,no mp data,65.90434898,3226
85828235,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)F,TRUE,"['H302', 'H312', 'H314', 'H332', 'H335']",225,74.13793103,40.77586207,0,100,18,XSYRFOBVQLQWCO-UHFFFAOYSA-N,C7H4F4O2S,228.17,26.31809616,7.105885962,no mp data,65.88174803,3227
12749,CC1=NC=CN1,TRUE,"['H302', 'H314', 'H318', 'H351', 'H360', 'H361d', 'H341', 'H371', 'H373']",425,51.14942529,28.13218391,0,100,18,LXBGSDVWAMZHDD-UHFFFAOYSA-N,C4H6N2,82.1,73.14250914,19.74847747,144,65.88066137,3228
11615528,CC1=CC=CC=C1OS(=O)(=O)O,TRUE,"['H302', 'H312', 'H314', 'H318', 'H335', 'H373']",250,71.26436782,39.1954023,0,100,18,CYGSXDXRHXMAOV-UHFFFAOYSA-N,C7H8O4S,188.2,31.90754516,8.615037194,no mp data,65.81043949,3229
94950,C1=C(C=C(C(=C1Cl)O)Cl)F,TRUE,"['H302', 'H312', 'H314', 'H315', 'H319', 'H335', 'H411']",195,77.5862069,42.67241379,75,78.57142857,14.14285714,BOJVIFKSTRCIRJ-UHFFFAOYSA-N,C6H3Cl2FO,180.99,33.17862865,8.958229736,no mp data,65.77350067,3230
80520,C1=CC(=C(C=C1O)C(F)(F)F)Cl,TRUE,"['H302', 'H312', 'H314', 'H315', 'H319', 'H332', 'H335']",245,71.83908046,39.51149425,0,100,18,ZLFPIEUWXNRPNM-UHFFFAOYSA-N,C7H4ClF3O,196.55,30.55202239,8.249046044,no mp data,65.7605403,3231
10955815,C1=CC(=C(C=C1C#N)I)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,XAONDNGLTPLRKO-UHFFFAOYSA-N,C7H4INO,245.02,24.50820341,6.617214921,no mp data,65.70916894,3232
16213355,C1=CC=C2C(=C1)C=CC=C2O,TRUE,"['H302+H312', 'H302', 'H312', 'H315', 'H318', 'H335']",285,67.24137931,36.98275862,0,100,18,KJCVRFUGPWSIIH-GSNKEKJESA-N,C10H8O,151.21,39.71298195,10.72250513,no mp data,65.70526375,3233
5315696,CCCCCCC=CCCCCCCCC1=CC(=CC=C1)O,TRUE,"['H302', 'H312', 'H315', 'H317', 'H318', 'H412']",160,81.6091954,44.88505747,50,85.71428571,15.42857143,YLKVIMNNMLKUGJ-BQYQJAHWSA-N,C21H34O,302.5,19.85123967,5.359834711,no mp data,65.67346361,3234
242468,CCCCCCC=CCCCCCCCC1=CC(=CC=C1)O,TRUE,"['H302', 'H312', 'H315', 'H317', 'H318', 'H412']",160,81.6091954,44.88505747,50,85.71428571,15.42857143,YLKVIMNNMLKUGJ-UHFFFAOYSA-N,C21H34O,302.5,19.85123967,5.359834711,no mp data,65.67346361,3234
43523011,C1=CC(=C(C=C1Br)CCC(=O)O)F,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,PLZWWEAGJMHRRA-UHFFFAOYSA-N,C9H8BrFO2,247.06,24.30583664,6.562575892,no mp data,65.65452992,3236
14765037,C(COCCI)O,TRUE,"['H302', 'H312', 'H315', 'H318', 'H332', 'H335']",235,72.98850575,40.14367816,0,100,18,FJXHFMCXXSYPIE-UHFFFAOYSA-N,C4H9IO2,216.02,27.798352,7.505555041,no mp data,65.6492332,3237
117372797,C1CC1(C2=C(C=C(C=C2)C(F)(F)F)F)C(=O)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,ICTUDWUPWOCYOU-UHFFFAOYSA-N,C11H8F4O2,248.17,24.19712294,6.533223194,no mp data,65.62517722,3238
98429,CCC(C)NCCO,TRUE,"['H302', 'H314', 'H317', 'H318', 'H330', 'H335', 'H411']",275,68.3908046,37.61494253,75,78.57142857,14.14285714,YTVUVYDVQNALCM-UHFFFAOYSA-N,C6H15NO,117.19,51.24157351,13.83522485,no mp data,65.59302452,3239
31347,C1CCS(=O)(=O)C1,TRUE,"['H302', 'H304', 'H335', 'H336', 'H360', 'H411', 'H320', 'H361']",270,68.96551724,37.93103448,75,78.57142857,14.14285714,HXJUTPCZVOIRIF-UHFFFAOYSA-N,C4H8O2S,120.17,49.97087459,13.49213614,27.4-27.8 ,65.56602777,3240
351447,CC1=CC=C(C=C1)S(=O)(=O)N(CC=C)CC=C,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,OKXHMBXWZHCSMR-UHFFFAOYSA-N,C13H17NO2S,251.35,23.89098866,6.450566939,no mp data,65.54252096,3241
11847,C1=CC(=C(C(=C1)Br)O)Br,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,SSIZLKDLDKIHEV-UHFFFAOYSA-N,C6H4Br2O,251.9,23.83882493,6.436482731,56-57,65.52843675,3242
9834797,COC1=C(C=C(C=C1)I)O,TRUE,"['H301', 'H315', 'H318', 'H335', 'H411']",160,81.6091954,44.88505747,75,78.57142857,14.14285714,PUJBOIRXGIWNQL-UHFFFAOYSA-N,C7H7IO2,250.03,24.01711795,6.484621845,no mp data,65.51253646,3243
12013,CCCCC(C(=O)O)Br,TRUE,"['H302', 'H312', 'H314', 'H318', 'H332', 'H371']",250,71.26436782,39.1954023,0,100,18,HZTPKMIMXLTOSK-UHFFFAOYSA-N,C6H11BrO2,195.05,30.7869777,8.312483978,no mp data,65.50788628,3244
2774800,C1=CC(=C(C=C1O)F)C(F)(F)F,TRUE,"['H301', 'H311', 'H314', 'H317', 'H411']",200,77.01149425,42.35632184,75,78.57142857,14.14285714,XTLJKHBPNDOAGE-UHFFFAOYSA-N,C7H4F4O,180.1,33.34258745,9.002498612,no mp data,65.50167759,3245
5240418,CCS(=O)(=O)CCC(C(=O)O)N,TRUE,"['H302', 'H312', 'H332', 'H350']",250,71.26436782,39.1954023,0,100,18,JUPFRFWQYLQKPU-UHFFFAOYSA-N,C6H13NO4S,195.24,30.757017,8.304394591,no mp data,65.49979689,3246
176,CC(=O)O,TRUE,"['H226', 'H314', 'H300', 'H330', 'H373', 'H411', 'H318', 'H312', 'H370', 'H303', 'H334', 'H371']",485,44.25287356,24.33908046,75,78.57142857,14.14285714,QTBSBXVTEAMEQO-UHFFFAOYSA-N,C2H4O2,60.05,100,27,16.6,65.4819376,3247
620234,C1=CC(=C(C=C1Cl)I)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,JKPLMQJLGBBFLO-UHFFFAOYSA-N,C6H4ClIO,254.45,23.5999214,6.371978778,no mp data,65.4639328,3248
6613333,C1=CC(=C(C=C1Cl)O)I,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,JIGSWDKRFQWANT-UHFFFAOYSA-N,C6H4ClIO,254.45,23.5999214,6.371978778,no mp data,65.4639328,3248
11843,CC1=C(C=CC=C1O)O,TRUE,"['H301', 'H315', 'H317', 'H318', 'H319', 'H335', 'H400', 'H302']",245,71.83908046,39.51149425,100,71.42857143,12.85714286,ZTMADXFOCUXMJE-UHFFFAOYSA-N,C7H8O2,124.14,48.3728049,13.06065732,120,65.42929443,3250
26599212,C1=C(C=C(C(=C1F)I)F)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,KLSDPJZCUXBUSQ-UHFFFAOYSA-N,C6H3F2IO,255.99,23.45794758,6.333645846,no mp data,65.42559987,3251
3328477,C1=CC=C2C(=C1)C=CC3=CC=CC=C3C2=CCCC(=O)O,TRUE,"['H302', 'H400', 'H410']",50,94.25287356,51.83908046,200,42.85714286,7.714285714,CXTKNVKPFXCRCG-UHFFFAOYSA-N,C19H16O2,276.3,21.73362287,5.868078176,no mp data,65.42144435,3252
11780151,C1=CC(=C(C=C1Br)OC(F)(F)F)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,GYXNTPVMXGBRQW-UHFFFAOYSA-N,C7H4BrF3O2,257,23.36575875,6.308754864,no mp data,65.40070889,3253
12008,CC1=CC(=C(C=C1)Cl)O,TRUE,"['H302', 'H312', 'H315', 'H317', 'H318', 'H319', 'H335', 'H400']",220,74.71264368,41.09195402,100,71.42857143,12.85714286,SMFHPCZZAAMJJO-UHFFFAOYSA-N,C7H7ClO,142.58,42.11670641,11.37151073,45.5,65.32060761,3254
223335,C1=CC(=C(C=C1O)O)[As](=O)(O)O,TRUE,"['H301', 'H331', 'H400']",150,82.75862069,45.51724138,100,71.42857143,12.85714286,IRNHKTKWGLKNNU-UHFFFAOYSA-N,C6H7AsO5,234.04,25.65800718,6.927661938,no mp data,65.30204617,3255
15906195,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC)OC,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,QPWUFMRNTUHMJD-UHFFFAOYSA-N,C14H21BO4,264.13,22.73501685,6.138454549,no mp data,65.23040857,3256
11601669,CCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O,TRUE,"['H302', 'H400', 'H410']",50,94.25287356,51.83908046,200,42.85714286,7.714285714,REOZWEGFPHTFEI-JKSUJKDBSA-N,C19H26O2,286.4,20.96717877,5.661138268,no mp data,65.21450444,3257
11571,C1=C(C=C(C=C1Cl)Cl)O,TRUE,"['H302', 'H311', 'H314', 'H315', 'H319', 'H335', 'H411']",220,74.71264368,41.09195402,75,78.57142857,14.14285714,VPOMSPZBQMDLTM-UHFFFAOYSA-N,C6H4Cl2O,163,36.8404908,9.946932515,68,65.18174368,3258
164362,CCCCCCCCCCCCCCC(C)C1=CC(=CC(=C1O)C)C,TRUE,"['H315', 'H317', 'H400', 'H410']",35,95.97701149,52.78735632,200,42.85714286,7.714285714,TVWGHFVGFWIHFN-UHFFFAOYSA-N,C24H42O,346.6,17.3254472,4.677870744,no mp data,65.17951278,3259
77222,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332']",170,80.45977011,44.25287356,0,100,18,SIDINRCMMRKXGQ-UHFFFAOYSA-N,C11HF21O2,564.09,10.64546438,2.874275382,no mp data,65.12714894,3260
667550,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,TRUE,"['H301', 'H315', 'H319', 'H335', 'H400']",145,83.33333333,45.83333333,100,71.42857143,12.85714286,DKYWVDODHFEZIM-NSHDSACASA-N,C16H14O3,254.28,23.61569923,6.376238792,Units uncertain,65.06671498,3261
7249,CC1=C(C=C(C=C1)O)C,TRUE,"['H301', 'H311', 'H314', 'H317', 'H318', 'H411', 'H302']",275,68.3908046,37.61494253,75,78.57142857,14.14285714,YCOXTKKNXUZSKD-UHFFFAOYSA-N,C8H10O,122.16,49.15684348,13.27234774,60.8,65.03014741,3262
7267,CC1=CC(=C(C=C1)C)O,TRUE,"['H301', 'H311', 'H314', 'H317', 'H318', 'H411', 'H302']",275,68.3908046,37.61494253,75,78.57142857,14.14285714,NKTOLZVEWDHZMU-UHFFFAOYSA-N,C8H10O,122.16,49.15684348,13.27234774,71-73,65.03014741,3262
21260,C1CCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)CC1,TRUE,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100,18,POEZOFHZEJTFHF-UHFFFAOYSA-N,C19H20O2,280.4,21.41583452,5.782275321,no mp data,64.87422934,3264
75512,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC=CC=C3)O,TRUE,"['H315', 'H319', 'H335', 'H400', 'H410']",70,91.95402299,50.57471264,200,42.85714286,7.714285714,ATGFTMUSEPZNJD-UHFFFAOYSA-N,C18H14O,246.3,24.38083638,6.582825822,no mp data,64.87182418,3265
102649,C1=CC=C(C=C1)C(C(=O)O)F,TRUE,"['H301', 'H311', 'H315', 'H319', 'H331', 'H335']",295,66.09195402,36.35057471,0,100,18,ATPPNMLQNZHDOG-UHFFFAOYSA-N,C8H7FO2,154.14,38.95809005,10.51868431,no mp data,64.86925903,3266
23148958,C1=C(C=C(C(=C1C#N)O)F)F,TRUE,"['H301', 'H311', 'H315', 'H319', 'H331', 'H335']",295,66.09195402,36.35057471,0,100,18,QSUYDDDUPBMYHN-UHFFFAOYSA-N,C7H3F2NO,155.1,38.7169568,10.45357834,no mp data,64.80415305,3267
