HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK,HBD
688123,C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,LNARMXLVVGHCRP-UHFFFAOYSA-N,C8H4F4O2,208.11,28.85493249,7.790831772000001,no mp data,76.36554442,1792,2-Fluoro-6-(trifluoromethyl)benzoic acid
3858,C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GTOFKXZQQDSVFH-UHFFFAOYSA-N,C11H12O4,208.21,28.84107392,7.787089957,no mp data,76.36180259999999,1793,2-Benzylsuccinic acid
77823,C1=CC=C(C=C1)C(CC(=O)O)CC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,RZOKZOYSUCSPDF-UHFFFAOYSA-N,C11H12O4,208.21,28.84107392,7.787089957,no mp data,76.36180259999999,1793,3-Phenylglutaric acid
101234,C1=CC=C(C=C1)CCC(C(=O)O)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,IUZIGXNXWJEZLU-UHFFFAOYSA-N,C11H12O4,208.21,28.84107392,7.787089957,no mp data,76.36180259999999,1793,"Propanedioic acid, (2-phenylethyl)-"
98504,C(C(C(=O)O)N)SCC(C(=O)O)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DWPCPZJAHOETAG-IMJSIDKUSA-N,C6H12N2O4S,208.24,28.83691894,7.785968114,no mp data,76.36068076,1796,Lanthionine
256406,C(C(C(=O)O)N)SCC(C(=O)O)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DWPCPZJAHOETAG-WUCPZUCCSA-N,C6H12N2O4S,208.24,28.83691894,7.785968114,no mp data,76.36068076,1796,Bis(2-amino-2-carboxyethyl)sulfide
102950,C(C(C(=O)O)N)SCC(C(=O)O)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DWPCPZJAHOETAG-UHFFFAOYSA-N,C6H12N2O4S,208.24,28.83691894,7.785968114,no mp data,76.36068076,1796,DL-Lanthionine
2733848,CCOC(=O)C(CCC1=CC=CC=C1)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ZJYKSSGYDPNKQS-LLVKDONJSA-N,C12H16O3,208.25,28.83553421,7.785594238,no mp data,76.36030688,1799,Ethyl (R)-2-Hydroxy-4-phenylbutyrate
247362,C1=CC(=CC=C1CCCCCC(=O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DQTMUMLMQOJHCI-UHFFFAOYSA-N,C12H16O3,208.25,28.83553421,7.785594238,no mp data,76.36030688,1799,6-(4-Hydroxyphenyl)hexanoic acid
15932404,CC(C)(C)OC(=O)CC1=CC=C(C=C1)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,NNGDLOYUAYPSNM-UHFFFAOYSA-N,C12H16O3,208.25,28.83553421,7.785594238,no mp data,76.36030688,1799,Tert-butyl 2-(4-hydroxyphenyl)acetate
9834298,C(CCC(=O)O)CC(CCS)S,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,IZFHEQBZOYJLPK-SSDOTTSWSA-N,C8H16O2S2,208.3,28.82861258,7.783725396,no mp data,76.35843804,1802,(R)-Dihydrolipoic acid
25641,CCCCCCCOC1=CC=C(C=C1)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,HZBABTUFXQLADL-UHFFFAOYSA-N,C13H20O2,208.3,28.82861258,7.783725396,61.5,76.35843804,1802,4-Heptyloxyphenol
88473,CC1=C(C2=C(CCC2)C=C1)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,UGAKSUDKRHFNQW-UHFFFAOYSA-N,C10H12O,148.2,40.51956815,10.9402834,no mp data,76.3540765,1804,5-Methylindan-4-ol
98260,C(C(=O)O)(F)Cl,True,"['H302', 'H312', 'H314', 'H332']",175,79.88505747,43.93678161,0,100.0,18.0,JBIKZDFUXGHTHD-UHFFFAOYSA-N,C2H2ClFO2,112.49,53.38252289,14.41328118,no mp data,76.35006279,1805,Chlorofluoroacetic acid
2733581,CS(=O)(=O)C1=CC=C(C=C1)CBr,True,"['H290', 'H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,HGKPAXHJTMHWAH-UHFFFAOYSA-N,C8H9BrO2S,249.13,24.10388151,6.508048007,no mp data,76.34712847,1806,1-(Bromomethyl)-4-(methylsulfonyl)benzene
69539,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C,True,"['H302', 'H319']",60,93.10344828,51.20689655,0,100.0,18.0,AOJBACHWNDMRQP-UHFFFAOYSA-N,C11H17NO2S,227.33,26.41534333,7.132142699999999,no mp data,76.33903925,1807,"N,N-Diethyl-p-toluenesulfonamide"
53444050,CC(C1=CC(=CC(=C1)F)F)C(=O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,MLZLGSOLBOLYJW-UHFFFAOYSA-N,C9H8F2O2,186.15,32.25893097,8.709911362,no mp data,76.33634814,1808,"2-(3,5-Difluorophenyl)propanoic acid"
134549,CC(C)(C#CC=C)C1=CC=C(C=C1)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,QRCZSLMYYOGMQQ-UHFFFAOYSA-N,C13H14O,186.25,32.24161074,8.705234899,no mp data,76.33167168,1809,"Phenol, 4-(1,1-dimethyl-4-penten-2-ynyl)-"
2782236,C(=O)(C(F)(F)Br)N,True,"['H314', 'H315', 'H319', 'H335']",95,89.08045977,48.99425287,0,100.0,18.0,BIWAMAZWCUQBBR-UHFFFAOYSA-N,C2H2BrF2NO,173.94,34.52339887,9.321317696,no mp data,76.31557057,1810,"2-Bromo-2,2-difluoroacetamide"
18979404,B(C1=CC(=C(C=C1)OCC)OCC)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,BZKJGFWYSHWIPZ-UHFFFAOYSA-N,C10H15BO4,210.04,28.58979242,7.7192439539999995,no mp data,76.2939566,1811,"(3,4-Diethoxyphenyl)boronic acid"
71309504,C(C(C(=O)O)O)C(=O)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,BJEPYKJPYRNKOW-FUDHJZNOSA-N,C4H6O5,137.11,43.79695135,11.82517687,no mp data,76.29069411,1812,"2,2,3-Trideuterio-3-hydroxybutanedioic acid"
2769568,C1=CC=C(C(=C1)OC(F)F)OC(F)F,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ITQCXTOQWOFOGH-UHFFFAOYSA-N,C8H6F4O2,210.13,28.57754723,7.7159377529999995,no mp data,76.2906504,1813,"1,2-Bis(difluoromethoxy)benzene"
74809,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DNVJGJUGFFYUPT-UHFFFAOYSA-N,C14H10O2,210.23,28.56395376,7.712267517000001,229.5,76.28698016,1814,9H-Fluorene-9-carboxylic acid
22547,CC1=CC=C(C=C1)S(=O)(=O)OCC#C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,LMBVCSFXFFROTA-UHFFFAOYSA-N,C10H10O3S,210.25,28.56123662,7.711533888,no mp data,76.28624653,1815,Propargyl p-toluenesulfonate
4727,CC(C)(C(C(=O)O)N)S,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,VVNCNSJFMMFHPL-UHFFFAOYSA-N,C5H11NO2S,149.21,40.24529187,10.86622881,198.5,76.28002191,1816,DL-Penicillamine
4867,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,YZUUTMGDONTGTN-UHFFFAOYSA-N,C18H38O10,414.5,14.48733414,3.911580217,no mp data,76.27939631,1817,Nonaethylene glycol
602761,C1CC(C1)(C2=CC=C(C=C2)Cl)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XYSRHOKREWGGFE-UHFFFAOYSA-N,C11H11ClO2,210.65,28.50700214,7.6968905770000005,no mp data,76.27160322,1818,1-(4-Chlorophenyl)cyclobutanecarboxylic acid
3513414,C(CCC(=O)CCCC(=O)O)CCC(=O)O,True,"['H302', 'H319']",60,93.10344828,51.20689655,0,100.0,18.0,MEEMMABYFKSQGY-UHFFFAOYSA-N,C11H18O5,230.26,26.079214800000003,7.041387996,no mp data,76.24828455,1819,"Undecanedioic acid, 5-oxo-"
348490,COC1=CC=CC=C1P(=O)(O)O,True,"['H302', 'H315', 'H318']",85,90.22988506,49.62643678,0,100.0,18.0,QDBZWLAQPHAUGV-UHFFFAOYSA-N,C7H9O4P,188.12,31.92111418,8.618700829,no mp data,76.24513761,1820,(2-Methoxyphenyl)phosphonic acid
2779449,COC1=CC=C(C=C1)P(=O)(O)O,True,"['H302', 'H315', 'H318']",85,90.22988506,49.62643678,0,100.0,18.0,SCMAYTUWDLAAAO-UHFFFAOYSA-N,C7H9O4P,188.12,31.92111418,8.618700829,no mp data,76.24513761,1820,4-Methoxyphenylphosphonic acid
5312799,CCCCCCCC(CC(=O)O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,FYSSBMZUBSBFJL-VIFPVBQESA-N,C10H20O3,188.26,31.89737597,8.612291512,no mp data,76.23872829,1822,(3S)-3-Hydroxydecanoic acid
121553193,B1(C2=C(CO1)C(=CC=C2)O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,IVKXXFQFHVVYKM-UHFFFAOYSA-N,C7H7BO3,149.94,40.04935307,10.81332533,no mp data,76.22711843,1823,"1-Hydroxy-3H-2,1-benzoxaborol-4-ol"
2734675,C1=CC(=C(C=C1O)F)C#N,True,"['H302', 'H318', 'H411']",75,91.37931034,50.25862069,75,78.57142857,14.14285714,REIVHYDACHXPNH-UHFFFAOYSA-N,C7H4FNO,137.11,43.79695135,11.82517687,no mp data,76.2266547,1824,2-Fluoro-4-hydroxybenzonitrile
2773582,B(C1=C(C(=C(C=C1)OC)OC)OC)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,LDQLSQRFSNMANA-UHFFFAOYSA-N,C9H13BO5,212.01,28.32413565,7.647516627000001,no mp data,76.22222927,1825,"2,3,4-Trimethoxyphenylboronic acid"
2734390,B(C1=CC(=C(C(=C1)OC)OC)OC)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,RULQUTYJXDLRFL-UHFFFAOYSA-N,C9H13BO5,212.01,28.32413565,7.647516627000001,no mp data,76.22222927,1825,"3,4,5-Trimethoxyphenylboronic acid"
9872,C(C(C(F)(F)F)(F)F)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,PSQZJKGXDGNDFP-UHFFFAOYSA-N,C3H3F5O,150.05,40.01999334,10.805398199999999,no mp data,76.21919129999999,1827,"2,2,3,3,3-Pentafluoro-1-propanol"
2782365,C1=CC(=CC=C1C#CC2=CC=C(C=C2)F)O,True,"['H302', 'H315', 'H319']",70,91.95402299,50.57471264,0,100.0,18.0,LIPHCUGEWJPCQB-UHFFFAOYSA-N,C14H9FO,212.22,28.29610781,7.639949109,no mp data,76.21466175,1828,4-(4-Fluorophenylethynyl)phenol
96732,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)O,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,IVYXLCYENQNVHM-UHFFFAOYSA-N,C17H18O2,254.32,23.6119849,6.375235922999999,no mp data,76.21431638,1829,"2,2-Diphenylpentanoic acid"
11924,C1=CC=C(C=C1)CC2=CC=CC=C2C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FESDHLLVLYZNFY-UHFFFAOYSA-N,C14H12O2,212.24,28.29344139,7.639229175,118,76.21394182,1830,2-Benzylbenzoic acid
136429,C1=CC=C(C=C1)CC2=CC=C(C=C2)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FPHVRPCVNPHPBH-UHFFFAOYSA-N,C14H12O2,212.24,28.29344139,7.639229175,no mp data,76.21394182,1830,4-Benzylbenzoic acid
78587,CC1=CC=C(C=C1)S(=O)(=O)OCC=C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ZSBJCQGJFPHZRC-UHFFFAOYSA-N,C10H12O3S,212.27,28.28944269,7.638149527,no mp data,76.21286217,1832,Allyl p-toluenesulphonate
19737519,CC(=C)CC1=CC=C(C=C1)S(=O)(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,QWDTYFRBZLNSLN-UHFFFAOYSA-N,C10H12O3S,212.27,28.28944269,7.638149527,no mp data,76.21286217,1832,Sodium 4-(2-methylprop-2-en-1-yl)benzenesulphonate
70165,C1CCCCCC(CCCCC1)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,JWIPDQOXAJMVHL-UHFFFAOYSA-N,C13H24O2,212.33,28.28144869,7.635991146,no mp data,76.21070379,1834,Cyclododecanecarboxylic acid
12086,CCC1=CC=C(C=C1)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,ZQVKTHRQIXSMGY-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,112-113,76.21055677,1835,4-Ethylbenzoic acid
70775,C=CCC1=CC(=C(C=C1)O)O,True,"['H302', 'H312', 'H315', 'H319']",120,86.20689655,47.41379310000001,0,100.0,18.0,FHEHIXJLCWUPCZ-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,76.21055677,1835,4-Allylpyrocatechol
285869,CC1(OC2=CC=CC=C2O1)C,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,BWBIFYYKIWPTRV-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,76.21055677,1835,"2,2-Dimethyl-1,3-benzodioxole"
15122338,C1CC2=C(C=CC(=C2)O)OC1,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,GZCJJOLJSBCUNR-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,76.21055677,1835,Chroman-6-ol
95372,CCCC(C1=CC=CC=C1)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,HQRWWHIETAKIMO-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,no mp data,76.20696312,1839,1-Phenyl-1-butanol
12841288,CCCC1=CC=CC=C1CO,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,ZAMZCSIXTWIEDY-UHFFFAOYSA-N,C10H14O,150.22,39.97470377,10.79317002,no mp data,76.20696312,1839,(2-Propylphenyl)methanol
10285823,CC1=CC=C(C=C1)S(=O)OC,True,"['H302', 'H314', 'H317']",100,88.50574713,48.67816092,0,100.0,18.0,MGPLBSPZSIFUQX-UHFFFAOYSA-N,C8H10O2S,170.23,35.27580332,9.524466898,no mp data,76.20262782,1841,Methyl p-toluenesulfinate
70761,CCC1=CC(=C(C=C1)O)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,HFLGBNBLMBSXEM-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,41,76.20082413,1842,4-Ethylcatechol
13802103,C1=CC(=CC=C1CCC(=O)C(=O)O)Cl,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,HNZMKKXVFZVKII-UHFFFAOYSA-N,C10H9ClO3,212.63,28.24154635,7.625217514,no mp data,76.19993016,1843,2-Oxo-4-(4-chlorophenyl)butyric acid
16197,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VTJMSIIXXKNIDJ-UHFFFAOYSA-N,C11H13ClO2,212.67,28.23623454,7.623783326,no mp data,76.19849597,1844,2-(4-Chlorophenyl)-3-methylbutanoic acid
563108,CC(CC1=CC=CC=C1)(C(=O)OC)Cl,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,OOUPJULROAEZBX-UHFFFAOYSA-N,C11H13ClO2,212.67,28.23623454,7.623783326,no mp data,76.19849597,1844,Methyl 2-chloro-2-methyl-3-phenylpropanoate
4339877,C1CC2=CC=CC=C2CC1CCC(=O)O,True,['H301'],75,91.37931034,50.25862069,0,100.0,18.0,UXSTWPJLEBGWSJ-UHFFFAOYSA-N,C13H16O2,204.26,29.39880544,7.93767747,no mp data,76.19629816,1846,"1,2,3,4-Tetrahydro-2-naphthalenepropionic acid"
33020,CCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,ANZWOARUBDXLMN-UHFFFAOYSA-N,C19H32O3S,340.5,17.63582966,4.761674009,no mp data,76.18121424,1847,"Benzenesulfonic acid, tridecyl-"
2794648,CC1=CC=C(C=C1)CS(=O)(=O)Cl,True,"['H302', 'H314']",75,91.37931034,50.25862069,0,100.0,18.0,JALKUHLLMWYIAT-UHFFFAOYSA-N,C8H9ClO2S,204.67,29.33991303,7.921776518,no mp data,76.18039721,1848,4-Methylbenzylsulfonyl chloride
2737373,CCC1=CC=CC=C1S(=O)(=O)Cl,True,"['H314', 'H335']",75,91.37931034,50.25862069,0,100.0,18.0,LIZNEYWXYFVEBF-UHFFFAOYSA-N,C8H9ClO2S,204.67,29.33991303,7.921776518,no mp data,76.18039721,1848,2-Ethylbenzenesulfonyl Chloride
14574347,CCC1=CC(=CC=C1)S(=O)(=O)Cl,True,"['H314', 'H335']",75,91.37931034,50.25862069,0,100.0,18.0,VIVGANIZOCUFFE-UHFFFAOYSA-N,C8H9ClO2S,204.67,29.33991303,7.921776518,no mp data,76.18039721,1848,3-Ethylbenzene-1-sulfonyl chloride
14632790,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,ABFCFCPCGMHSRX-UHFFFAOYSA-N,C8H5F11O2,342.11,17.55283388,4.7392651489999995,no mp data,76.15880538,1851,"2H,2H,3H,3H-Perfluorooctanoic acid"
972,C(C(C(=O)C(=O)O)C(=O)O)C(=O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,UFSCUAXLTRFIDC-UHFFFAOYSA-N,C6H6O7,190.11,31.58697596,8.52848351,no mp data,76.15492029,1852,Oxalosuccinic acid
3354774,C(CC(=O)O)CI,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,HALXOXQZONRCAB-UHFFFAOYSA-N,C4H7IO2,214.0,28.06074766,7.576401869,no mp data,76.15111451,1853,4-Iodobutyric acid
81405,CC1=CC=CC=C1C2(CCCCC2)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,MCZGYWBDNZZZTJ-UHFFFAOYSA-N,C13H18O,190.28,31.55875552,8.52086399,no mp data,76.14730077,1854,1-(o-Tolyl)cyclohexan-1-ol
3653818,C1=C(C=C(C=C1F)F)C(=O)CCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SSBFKGDYTIRSOC-UHFFFAOYSA-N,C10H8F2O3,214.16,28.03978334,7.570741502000001,no mp data,76.14545415,1855,"4-(3,5-Difluorophenyl)-4-oxobutyric acid"
608116,CC(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,HCNHNBLSNVSJTJ-UHFFFAOYSA-N,C14H14O2,214.26,28.02669654,7.567208065,no mp data,76.14192071,1856,"1,1-Bis(4-hydroxyphenyl)ethane"
598985,CC1=CC=C(C=C1)S(=O)(=O)OC(C)C,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SDQCGKJCBWXRMK-UHFFFAOYSA-N,C10H14O3S,214.28,28.02408064,7.566501773,no mp data,76.14121442,1857,Isopropyl 4-methylbenzenesulfonate
14932067,C(=O)(C(Cl)(Cl)Cl)O,True,"['H314', 'H400']",25,97.12643678,53.41954023,100,71.42857143,12.85714286,YNJBWRMUSHSURL-OUBTZVSYSA-N,C2HCl3O2,164.38,36.53120818,9.863426208,no mp data,76.14010929,1858,Trichloroacetic acid-1-13C
12530,CCCCCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SZHOJFHSIKHZHA-UHFFFAOYSA-N,C13H26O2,214.34,28.01623589,7.564383689,44.5,76.13909633,1859,Tridecanoic acid
121739,CCCCCCCCCC(=O)OCCC,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,OVFMRFMJVFDSAA-UHFFFAOYSA-N,C13H26O2,214.34,28.01623589,7.564383689,no mp data,76.13909633,1859,Propyl decanoate
16673,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)O,True,"['H302', 'H319']",60,93.10344828,51.20689655,0,100.0,18.0,XDTYUYVIGLIFCW-UHFFFAOYSA-N,C12H10O3S,234.27,25.63281684,6.920860546,no mp data,76.1277571,1861,"[1,1'-Biphenyl]-4-sulfonic acid"
19835,C(CCCCO)CCCCO,True,"['H315', 'H319', 'H335', 'H412']",70,91.95402299,50.57471264,50,85.71428571,15.42857143,ALVZNPYWJMLXKV-UHFFFAOYSA-N,C9H20O2,160.25,37.47269891,10.11762871,45.8,76.12091278,1862,"1,9-Nonanediol"
5240407,CC1=CC=C(C=C1)S(=O)(=O)OCCC(C)OC,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,HISPATBMMMNTSD-UHFFFAOYSA-N,C12H18O4S,258.34,23.24456143,6.276031586,no mp data,76.11511205,1863,1-(Tosyloxy)-3-methoxybutane
155462,CCCCCCCCCCCCCCCCCCCCCCCC1=CC(=CC(=C1)O)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,OHTBGMREZYLZQD-UHFFFAOYSA-N,C29H52O2,432.7,13.8779755,3.747053386,no mp data,76.11486948,1864,"5-Tricosyl-1,3-benzenediol"
7731,CC1=CC=C(C=C1)OC,True,"['H226', 'H302', 'H315', 'H319', 'H361', 'H412']",120,86.20689655,47.41379310000001,50,85.71428571,15.42857143,CHLICZRVGGXEOD-UHFFFAOYSA-N,C8H10O,122.16,49.15684348,13.27234774,-32,76.11471227,1865,1-Methoxy-4-methylbenzene
28063397,CCN1C=CN=C1CNC,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,DPAINHKACVOQJW-UHFFFAOYSA-N,C7H13N3,139.2,43.13936782,11.64762931,no mp data,76.11314655,1866,1-(1-Ethyl-1H-imidazol-2-yl)-N-methylmethanamine
18541843,C=CC1=CC(=C(C=C1)O)C=C,True,"['H315', 'H317', 'H319', 'H411', 'H413']",45,94.82758621,52.15517241,100,71.42857143,12.85714286,GZGSEMRMKBBQGA-UHFFFAOYSA-N,C10H10O,146.19,41.07668103,11.09070388,no mp data,76.10301915,1867,Styrenated phenol
2734370,B(C1=CC(=CC=C1)OC)(O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,NLLGFYPSWCMUIV-UHFFFAOYSA-N,C7H9BO3,151.96,39.51697815,10.6695841,no mp data,76.0833772,1868,3-Methoxyphenylboronic acid
53843921,C1CC2(C1)CC(C2)(C3=CC=CC=C3)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,GLAOKQHKICBDBX-UHFFFAOYSA-N,C14H16O2,216.27,27.76621815,7.4968789010000005,no mp data,76.07159155,1869,2-Phenylspiro[3.3]heptane-2-carboxylic acid
71309231,CCCCCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SZHOJFHSIKHZHA-XUWBISKJSA-N,C13H26O2,216.36,27.75466815,7.493760399,no mp data,76.06847304,1870,"2,2-Dideuteriotridecanoic acid"
10197783,CC(C1=CC(=CC=C1)OC)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,ZUBPFBWAXNCEOG-ZETCQYMHSA-N,C9H12O2,152.19,39.45725738,10.65345949,no mp data,76.06725259,1871,(S)-1-(3-Methoxyphenyl)ethanol
62465,CCC1=CC(=C(C=C1)O)OC,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,CHWNEIVBYREQRF-UHFFFAOYSA-N,C9H12O2,152.19,39.45725738,10.65345949,-7,76.06725259,1871,4-Ethyl-2-methoxyphenol
12254787,CC(C)C(CC1=CC=CC=C1)C(=O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,VPRLUXYRQIHROC-UHFFFAOYSA-N,C12H16O2,192.25,31.23537061,8.433550065,no mp data,76.05998685,1873,2-Benzyl-3-methylbutanoic acid
12423057,CC(C)(CCC(=O)O)C1=CC=CC=C1,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,VXBYMGKKKVYYCQ-UHFFFAOYSA-N,C12H16O2,192.25,31.23537061,8.433550065,no mp data,76.05998685,1873,4-Methyl-4-phenylpentanoic acid
9964327,CCC(CCC1=CC=CC=C1)C(=O)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,KWMRHYQFTOZULH-UHFFFAOYSA-N,C12H16O2,192.25,31.23537061,8.433550065,no mp data,76.05998685,1873,2-Ethyl-4-phenyl-butyric acid
3289573,C=CCCCCOC1=CC=C(C=C1)O,True,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100.0,18.0,FTRUFWMDNAFXGE-UHFFFAOYSA-N,C12H16O2,192.25,31.23537061,8.433550065,no mp data,76.05998685,1873,6-(4'-Hydroxyphenoxy)-1-hexene
44118764,B(C1=C(C=CC(=C1)Br)O)(O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XSXTWLOHAGPBNO-UHFFFAOYSA-N,C6H6BBrO3,216.83,27.69450722,7.477516949,no mp data,76.05222959,1877,5-Bromo-2-hydroxyphenylboronic acid
185620,C(C(=O)O)C(C(C(=O)O)O)(C(=O)O)O,True,['H301'],75,91.37931034,50.25862069,0,100.0,18.0,ZMJBYMUCKBYSCP-CVYQJGLWSA-N,C6H8O8,208.12,28.85354603,7.790457428,no mp data,76.04907812,1878,Garcinia acid
